c_id	c_text	date	author_id	like_count	quote_count	retweet_count	reply_count
1384456535548518400	"@ArNe80039601 @Karl_Lauterbach Ich denke die Frage stellen Sie am besten im nahegelegen Krankenhaus nochmal. 

Die Pflegerinnen und Pfleger, sowie Ärzte zeigen ihnen bestimmt gern die Pandemie hautnah.....

Sorry, aber sowas zu ignorieren ist eine Frechheit."	2021-04-20T10:38:54Z	860345624	60	0	0	11
1.3841590216874721e+018	@Luka061953 @marceselvis Wieviel Köpfe müssten rollen, um sich wieder glaubhaft zu konservativen Werten zu bekennen?    Ich denke, die Quittung kommt noch. Am Ende bleibt der gleiche Sauhaufen wie die heutige SPD übrig (wenn er es nicht jetzt schon ist). Merkel hat alles zu Scheiße verwandelt.	2021-04-19T14:56:41Z	1130242490492182500	2	0	0	0
1393661569435947e3	@Pallinchen @DickeFaxen @reitschuster Alpen Titan, klingt irgendwie wie Herkules	2021-05-15T20:16:25Z	750052034087415800	0	0	0	0
1390587064157098e3	Was #merkel besonders gut kann und bis aufs Blut verinnerlicht hat: #Seilschaften!   Die Stasi - DNA wird man einfach nicht mehr los, wenn man damit groß geworden ist. 🙄 https://t.co/Fmickh4VkH	2021-05-07T08:39:26Z	877457179137257500	2	0	1	0
1391789035404808200	"Die #Querdenker-Sekte in #Berlin instrumentalisiert wieder mal ihre Kinder. Können da nicht endlich mal die Behörden tätig werden? 
@BMFSFJ #JuSchG
@polizeiberlin 
@PolizeiBerlin_E 

 Was für ekelhafter Abschaum.  #b1005 https://t.co/11Iygv9heh"	2021-05-10T16:15:38Z	1044168608040067100	4	0	1	0
1406559110447915e3	@Hoellenaufsicht @Alice_Weidel @UweJunge Was ist Homophob?	2021-06-20T10:26:39Z	981601396712706e3	0	0	0	0
1405249312062312400	"@Crosshead16 @Heinzjean @SteffenSchlager @Karl_Lauterbach 20 Jahre tödliche Impf-Verdachtsfälle im VAERS 

https://t.co/DLFC60M5sc"	2021-06-16T19:41:58Z	1203247406	5	0	0	0
1385082968947974100	@BILD Also alle Ostzonalen hier müssten dann doch jubeln. Sie schreien ja schließlich ständig gegen die Demokratie. Und dass die #HaltDieFresseBild so einen Sch... schreiben darf, zeugt ja davon, dass die Freiheit noch da ist.	2021-04-22T04:08:08Z	1233085276857172e3	0	0	0	0
1387127986248372200	Die nigerianische Mafia infiltriert Deutschland https://t.co/tnsXHvUPFb via @jouwatch  Klar! Schaut die meisten Flüchtlinge an, gut genährt, trainiert, hell in der Birne, denn sie wollen mehr! 90 % sind als gefährlich einzustufen.	2021-04-27T19:34:18Z	2753305811	0	0	0	0
1407020838759678e3	@AndySpirig @Steffen32801885 Mhh….. isch habe gar keine Fernsehprogramme daheim angeschlossen. Deine Aussage ist leider nicht zutreffend.	2021-06-21T17:01:23Z	1395969258627211300	0	0	0	0
1.3994872661338399e+018	"@herr_sin @Karl_Lauterbach @Alice_Weidel Hass und Hetze lebt nun mal bei den Spezial-Demokraten.
Ich schätze, die sogenannten Persönlichkeitsstörungen finden sich eher beim Ersteller dieses Postings ..🥳
Frau Dr. A. Weidel wäre die perfekte Bundeskanzlerin 💙
https://t.co/SxpbGwS4LI"	2021-05-31T22:05:40Z	740674621851238400	0	0	0	1
1390999126695874600	@damnjessieh_ @ABaerbock Er hat das vorher Gesagte kritisch zitiert. Kann man erkennen. Erkennt man wahrscheinlich nicht, wenn man  etwas anderes sehen möchte. #Palmer	2021-05-08T11:56:49Z	8.3338047891695206e+017	6	0	0	1
1399272696702279700	Die Radikalisierung der #AfD hat in Teilen der ostdeutschen #CDU ein Umdenken bewirkt. Doch hält das neue Selbstbewusstsein auch bei den #Landtagswahlen? https://t.co/R4XHf32LTS #red	2021-05-31T07:53:02Z	1081459807	4	1	1	2
139500559626965e4	🇦🇹 Am Öffnungstag 899 Coronavirus-Neuinfektionen in Österreich https://t.co/5uUzGLMSGW #corona #covid19 #covid	2021-05-19T13:17:06Z	1240313872927654e3	0	0	0	0
1401498624480231400	"@DTKB6 @ronca89097645 @shoutingcassy @dutschman @ABaerbock Es mag gewisse positive Aspekte geben, aber die negativen überwiegen eben.

Und auch die Umstellung wird halt schwierig. Ein Baum braucht Jahrzehnten um zu wachsen, im Prinzip müssten wir aber einen guten Teil unserer Wälder auf andere Baumarten umstellen."	2021-06-06T11:18:05Z	16133902	0	0	0	2
1394370122991784e3	@Ichbins2009 @DrStrompen @ZentralratJuden Stimme ich vollumfänglich zu. Im Bundesministerium für Bildung und Forschung ist Antisemitismus täglich Praxis. Das ist meine Erfahrung, wegen jüdischer Wurzeln wird man geächtet,v.Höhergruppierungen ausgeschlossen,vergewaltigt,sex. belästigt,erpresst,diffamiert,isoliert uvm.	2021-05-17T19:11:58Z	1121321107297054700	0	0	0	0
1405260611148292e3	@Giftzwergin22 @Karl_Lauterbach Es gibt wohl gute Gründe dafür, warum man einen 14-jährigen keinen Kreditvertrag über 100 000€ unterschreiben lässt. Aber er soll eine Entscheidung treffen können, die vielleicht seine Gesundheit auf Dauer schädigt?	2021-06-16T20:26:52Z	1332361443946205200	10	0	0	5
1398553055893803e3	@Mero47111 @Karl_Lauterbach @Alice_Weidel Ja. Lauterbach eben.	2021-05-29T08:13:27Z	45316361	0	0	0	0
1397854305483427800	@BingoBongoPeng @selkoen Dass die Grünen nur bei 10% liegen, erfreut mich. Die Sache mit der #NoAFD weniger. Außenparteien tragen zur Lösung von Problemen in der Regel nichts bei, weder die #SED noch die #AFD.	2021-05-27T09:56:51Z	1177491522612121600	0	0	0	1
1393983951778295800	"@heddi01 Das habe ich gelesen und auch gehört.  Es ist schlimm,ganz schlimm,was da passiert und lässt mich sprachlos zurück.
Trotzdem möchte ich nicht,dass der alltägliche,meist leise,aber nicht weniger diskriminierende Antisemitismus in der ""normalen"" Bevölkerung nicht übersehen wird."	2021-05-16T17:37:27Z	2756918909	1	0	0	1
1394544042818654200	@leserschwert @reitschuster Eine Impfung ist eine Impfung und KEINE GenTHERAPIE! ☝️	2021-05-18T06:43:03Z	1372128567220433e3	4	0	0	1
1393623116497236e3	"@n_roettgen Warum greift die Regierung da nicht härter durch !

Es kann nicht sein, das Juden in Deutschland wieder um ihre Sicherheit fürchten müssen !!!"	2021-05-15T17:43:37Z	3436575263	2	0	1	1
1389160606964621300	@mrgood1111 Araber hatte ich noch nicht🍆	2021-05-03T10:11:12Z	1344234584762949600	0	0	0	0
1386910283977969700	@Docsev2 @UweNess @Markus_Soeder Merkt Ihr nicht wie Ihr verarscht werdet!? Wir brauchen keine Impfung für Jugendliche! Für diese  hat eine Impfung mehr Risiko als die Krankheit. Wie kann man so blind Pharma und Co. vertrauen? Wozu benötigen wir einen Lockdown? Texas? Florida? Schweden?	2021-04-27T05:09:13Z	1329375667755028500	1	0	0	1
1384190413808935e3	@Die_Insider Was ich mich schon lange frage: Gibt es einen bestimmten Grund, warum so viele Nazis Baerbock immer als Kobold bezeichnen? Oder ist das einfach nur ein dummes „Höhöhö sie sieht aus wie ein Kobold“-Ding?	2021-04-19T17:01:26Z	39296067	2	0	0	2
1385474955807240200	@janboehm Durch die Maßnahmen vernichtete Lebenszeit: seriös min. 4x so hoch geschätzt.	2021-04-23T06:05:45Z	3185623401	18	0	0	15
1403963789544931300	@sunstar1606 @MartinaWeiss48 @reitschuster Und dich Köterrasse :)	2021-06-13T06:33:46Z	1176218640968036400	0	0	0	1
1387449268680773600	@annafraeulein @Laforce_61 @WagenMehr @Karl_Lauterbach Genau diese radikal formulierten Argumentationen, die keine sind (by the way) lassen diese Diskussionen eben erst entstehen! Wenn nicht einmal mehr auf respektvollen Weise, miteinander gesprochen werden kann, wird auch nie eine Ebene gefunden werden!	2021-04-28T16:50:57Z	1325709883862347800	1	0	0	0
1391002483380695e3	@PeterBe38098838 @reitschuster bist halt ein Idiot	2021-05-08T12:10:10Z	2943483118	1	0	0	0
1385323298569982e3	"#niewiederaufmachen
#allesdichtmachen
Ich habe Schauspieler noch nie für besonders intelligent gehalten, aber hier beweisen ein paar erlesene wie weit ihre Dummheit gehen kann..."	2021-04-22T20:03:07Z	1099339689436295200	9	0	0	2
1388543367907315700	"Mit je mehr Abstand man sich dieses Pack der #CDU #Thueringen und ihre unsägliche Entscheidung betrachtet, umso mehr wünsche ich mir die Mauer zurück.
Dann blieben diese Ossis unter sich und man müsste sich mit diesem rechten ""wir sind das Volk"" Pseudo Nazi Getue nicht abgeben https://t.co/Z3ftdG5hL5"	2021-05-01T17:18:31Z	1274752821360033800	0	0	0	0
139308782867499e4	@katharina_munz @DickeFaxen @reitschuster Wer macht es besser? Wer redet aktuell denn nicht von „Rechten“ für Geimpfte? Vielleicht habe ich ja etwas nicht mitbekommen🤔	2021-05-14T06:16:35Z	1174256480104669200	0	0	0	1
1400902627748110300	"@GonicTin @younes4t1 @dutschman @ABaerbock Haha.

Dann sind Sie sicher ein Feind von Zentralbanken. 🧡

Achso... Nicht ihr Thema.

Wäre nämlich genau die Kerbe, aber egal, Komplexität ist nicht jedermanns Sache.

Daher einfach:

Wer glaubt, Wachstum sei an Ressourcenverbrauch gebunden, der hat nichts begriffen."	2021-06-04T19:49:48Z	1245244858391986200	0	0	0	1
1400757211094306800	"@janboehm Gendern tut niemanden weh, vor allem nicht der deutschen  Sprache. Wir teilen unsere Artikel nach ""Feminim"" oder ""Maskulin"" ein. Wo ist also das Problem?"	2021-06-04T10:11:58Z	217495676	34	0	0	12
1387128168365101e3	@welt Ich stehe auch nicht mehr an der Seite von Merz,  nur diese ewigen Neider und solche , die in ihrem ganzen Leben noch nie einmal,  geschweige 2 x einen 2. Platz belegten,  die gehen mir gehörig auf den Sack.  Sie dann die größten Loser .	2021-04-27T19:35:01Z	774246154364186600	0	0	0	1
138919566429116e4	@Heidi6611 @skund__ @holgermusielak @WinDieselPower Vielleicht saß vorher jemand drin der auf einer Querdenker Demo war... Vor dem vielleicht..man weiß es nicht..alles Spekulation.. Fakten kannste nachschauen.. gibt genug Seiten die einen aufklären.. auch über Corona.. sogenannte Medizinbücher. gibt coole Sachen ne?! Gern lesen!	2021-05-03T12:30:31Z	1334632540376850400	1	0	0	0
1384554260935938e3	@welt Die Grünen haben halt -im Gegensatz zu CDU und SPD- begriffen wie wichtig es ist, das der Spitzenkandidat Charisma aufweist.	2021-04-20T17:07:14Z	114283298	8	0	1	16
1387330206491365400	"@Laforce_61 @WagenMehr @Karl_Lauterbach Lass dich untersuchen! Aber ganz schnell. Vielleicht ist da noch was zu retten.
Wenn du ein Pferd wärst, müsste man dich ....."	2021-04-28T08:57:51Z	4751586142	1	0	0	3
1389946571370946600	@Karl_Lauterbach Ich kann und will ihr Gesicht nicht mehr sehen. Egal ob Twitter, BILD, Spiegel, NTV oder sonst wo. Wie eine Fahne im Wind immer neue Meinungen. Seien sie einfach mal ruhig. Danke	2021-05-05T14:14:21Z	835899846020247600	28	0	0	15
1387502796539404300	@tobi_totts @stefan1531 @Hans456789 @Karl_Lauterbach -1 &amp; wie soll eine Masken gegen Viren schützen wenn darauf steht schütz nicht vor Viren ?    https://t.co/RJymEF8jOx hier noch ne aktuelle Metastudie da zu.  Beleg das die Maske schütz warum gehen die Zahlen hoch ? da braucht man keine Studie mehr die Zahlen sprechen bände. https://t.co/Syg2Qen2Os	2021-04-28T20:23:39Z	1312412145158697e3	0	0	0	4
1392360856181223400	"@SabineBr3 @sabinebr3 : Ein letztes mal: Wenn Sie mir antworten, dann erwarte ich verständliche Sätze und eine korrekte Rechtschreibung! Basta! 

Wenn das für Sie nicht gilt, dann unterhalten Sie sich bitte zukünftig mit denen, die auch keine Orthografie beherrschen!"	2021-05-12T06:07:51Z	1384541679714197500	0	0	0	0
1388783647403221e3	@HohlerAli @Hasenhoernchen @moerv_vom_doerf @JohannesNormann @SerapGueler Wer liest das? Mal ehrlich jetzt, wenn dieses Buch ein Bestseller wäre, ist es anscheinend nicht. Vielleicht werde ich es mal lesen, einfach um mir selbst ein Bild zu machen.	2021-05-02T09:13:18Z	510740665	2	0	0	1
1405161343045587e3	...hat nur noch ein hartes Durchgreifen verdient. Diese Extremisten machen den Kindern und ihren Eltern in den umliegenden Kitas und der angrenzenden Grundschule Angst. Sie machen die Situation für Anwohner:innen unerträglich. Dem muss ein Ende gesetzt werden, ... (2/4) #Rigaer94	2021-06-16T13:52:25Z	972024962562383900	579	8	10	28
1389227696069165e3	"@Strahlemann9 @googlenews Strahlemann offizieller troll gegen alles außer AfD.  
Promoviert in Wutbürgerei.  😂😂😂😂#impfen #scheissegal https://t.co/1qIVXKqfuB"	2021-05-03T14:37:48Z	2412650785	3	0	0	0
1394238895638958e3	"@DrStrompen @ZentralratJuden Was für ein brauner Schwachsinn ist das denn...
""Die richtigen Deutschen""?? 
So wie die halbhirnigen deutschen Hools und Neonazis, die keinen vollständigen Satz hinkriegen und mit uringetränkten Trainingshosen Hassparolen grölen?"	2021-05-17T10:30:31Z	918526932920266800	1	0	0	0
1384202943616872400	@MichaelRoder4 @BILD Fakt ist, Ihr AfD Lebensversager versagt abermals wie Eure Vorfahren und das genieße ich sehr. Bildungsresistente AfD Covidioten Massenmörder Terroristen ernten Verachtung auf ganzer Linie und das ist gut so Du Otto.	2021-04-19T17:51:13Z	1378666280119636e3	1	0	0	1
1396145602631774200	@mista98berk @Anna48338034 Hier ist sein Account https://t.co/1BIAVY59KY	2021-05-22T16:47:05Z	2880946648	1	0	0	0
1396038711528329200	"@charlottelokal Deswegen: Schüler mit Migrationshintergrund in Deutschland.
Offenbach 68,1%
Frankfurt am Main 57,0%
Duisburg 54,9%
Gelsenkirchen 53,3%
Kreis Groß-Gerau  49,4%
Wiesbaden 43,7%
In vielen europäischen Ländern sieht es nicht anders aus."	2021-05-22T09:42:20Z	47898406	48	1	11	10
1397859339201921e3	"Wir brauchen #COVID19-#Impfstoffe, #Medikamente und Tests. Überall und für jeden Menschen. Überall. #faireDosis #JustinTrudeau @EmmanuelMacron @RegSprecher @Palazzo_Chigi @JPN_PMO @Potus
@10downingstreet Unterstützt #TRIPSwaiver @WTO
#G7 #PeoplesVaccine!"	2021-05-27T10:16:52Z	196533442	3	0	2	0
1391659455864053800	"@BILD Die Erfahrung der SED/Stasi haben Merkel ja auch ""geholfen"""	2021-05-10T07:40:44Z	1092368094587166700	3	0	0	0
1400946339245183e3	@shoutingcassy @dutschman @ABaerbock Ja, merskste selbst ne? Fühlt sich gar nicht so geil an, wenn man was in seinen Text reininterpretiert bekommt was da so gar nicht steht.	2021-06-04T22:43:30Z	1348657489848500200	1	0	0	1
1390558691485786e3	@AnjaSiegesmund @ok_pretch @BVerfG @peteraltmaier @ABaerbock @mariovoigt Grüne machen Politik mit abstrakter Angst Ozonloch, Globalisierung jetzt Klima.Immer wenn es konkret wird versagen sie auf ganzer Linie. Pendlerpauschalenhabek Kobold Baerbock will Steuern auf 45 Euro erhöhen u HennigWellsow weiß nicht wo Auslandseinsätze sind.Linksgrün macht arm	2021-05-07T06:46:42Z	1345696136745595e3	0	0	0	1
1405034582387351600	"@der_bienenmann @Rembrandt1405 @davidbest95 @greenpeace_de 😂😂 
So wirkt Lobbyismus 👏🏻"	2021-06-16T05:28:43Z	78015380	2	0	0	0
1406579725070487600	"@Raven_1272 @philopolist @Xrxtn @Alice_Weidel @UweJunge Ich persönlich werde erst aufhören, es Leuten ""um die Ohren zu hauen"", wenn Leute aufhören, mir homophobe Sprüche um die Ohren zu hauen. Ich begegne Homophobie mit Stolz, um es auszuhalten. Lasst mich in Ruhe mein Leben leben und ich werde deutlich weniger darüber reden müssen"	2021-06-20T11:48:34Z	1285179563023175700	5	1	1	1
1384278814306357200	@danielreitzig Söder kann trotzdem jubeln, im Stillen vorerst natürlich😈. Der wird der CDU und Laschet von jetzt an penetrant im Nacken sitzen und die vor sich hertreiben. Ziel erreicht, Machtposition gefestigt. Viel Vergnügen, Laschet ..🤪	2021-04-19T22:52:42Z	936659973752410100	5	1	0	0
1393967739371393e3	"@Ichbins2009 @DrStrompen @ZentralratJuden linke, beim islamverstehen haben sie den ""whataboutism"" regelrecht erfunden"	2021-05-16T16:33:02Z	260307973	2	0	0	0
1398526938260676600	@herr_sin @Karl_Lauterbach @Alice_Weidel Jens Spahn ist schwul, Bankkaufmann, kauf sich eine Millionen Villa und sein Ehemann sitzt irgendwo in einem  Zeitungsverlag und und und. Kannst fast jeden nehmen.	2021-05-29T06:29:40Z	1272100341228753e3	106	0	2	6
1398614332200652800	@herr_sin @Karl_Lauterbach @Alice_Weidel Dass sie als aller erstes erwähnen dass sie lesbisch ist disqualifiziert sie für jedwede weitere sachliche Diskussion	2021-05-29T12:16:56Z	834296429380255700	0	0	0	0
1384147757850452e3	"@Karawankenpetzi @georg_renner Genau! Null Respekt vor Österreich u seinen Bürgern!!!!

Der nächste, der uns alle für dumm verkauft u völlig überbezahlt ist!"	2021-04-19T14:11:56Z	1252024702475874300	4	0	0	0
1404916713733435400	@cp0505 @greenpeace_de Hast du keine Empathie für den einzigen Planeten dieses Sonnensystem, der durch einen Parasiten namens Menschen stirbt?	2021-06-15T21:40:21Z	1245108091290517500	0	2	0	19
1384284502743076900	@schnellenbachj überragendem CSU-Ergebnis theoretisch für die Kanzlerschaft. Es zeichnet sich ab, dass Laschet von der Fraktion nicht getragen würde. Er muss abdanken und mit dem Hinweis dass das Amt des Kanzlerkandidaten ja ein inoffizielles sei, führt plötzlich Söder Koalitionsverhandlungen.	2021-04-19T23:15:18Z	528508811	0	0	0	1
1393086934432485400	@DickeFaxen @reitschuster ja,gehts dem deutschen an den Kragen sehnt er sich nach einem starken Führer	2021-05-14T06:13:02Z	363876435	1	0	0	0
1393957350550167600	@janboehm Jetzt fehlt nur noch die Erklärung, was Spielfilme und Serien mit der Demokratieabgabe zu tun haben https://t.co/9h2B68Ebh1	2021-05-16T15:51:45Z	1368557602725068800	728	0	24	20
1388426998666702800	"@GaiaXFakten @weigandtLabs @ConTrac19 @evawolfangel @zeitonline @UlrichKelber #GXF_Bot_Modus_RepeatAll

""Genau, wir haben im vergangenen Jahr den falschen Weg eingeschlagen und Gelegenheiten verpasst, die nicht wiederkehren. Unter anderem deshalb, weil ein paar Verwirrte den „Überwachungsstaat“ fürchten wie ein Querdenker den Chip von Bill Gates."""	2021-05-01T09:36:06Z	83442697	0	0	0	0
1394904605520183300	"@Ichbins2009 @DrStrompen @ZentralratJuden antirassistische Demos von Semiten = demokratische Pflicht. Judenhass auf Nichtjuden = xenophob.

proIsrael = goyimfeindlich = proApartheid = rassistisch.

zu #zioNaZis sagt man nicht 'Juden'

'jüdische' Rassisten (#zioNaZis) und xenophobe #zionHatespeech:
https://t.co/IG7DLGN30l"	2021-05-19T06:35:48Z	1376542185789792300	0	0	0	0
1.3917906608989921e+018	@annewill troll dich, Heuchler	2021-05-10T16:22:06Z	2267790932	0	0	0	0
1387361110081298400	@kemo___p @leipzig04349 @WagenMehr @Karl_Lauterbach Es wird noch schlimmer: die meisten Rassisten in der Welt sind Nicht-Deutsche. Verrückt, oder?	2021-04-28T11:00:39Z	805172677	1	0	0	0
1403970394508435500	"@Laika66753508 @TigerTi34013939 @reitschuster Klar...Und das ist erst A13..
Ab 2015 gibt es A12 5500.."	2021-06-13T07:00:01Z	1308653501849968600	0	0	0	1
1388582758872715300	Atzen hauen im Block bei #b0105 ratenbezahlte Peugeots zu Klump, aber bugsieren ihren 60-Kilo-Körper aus dem Ringbahnabteil, wenn Kollege mit Eisern-Kreuz-Tattoo einsteigt.	2021-05-01T19:55:02Z	2371004922	2	0	0	0
1393125781208014800	@shoutingcassy @Markus_Soeder Well said!	2021-05-14T08:47:23Z	2361580418	2	0	0	0
