	c_text	target
3191	ich scheiß auf mabs gen therapie solange es rauchen bewusstes adipositas bewusster alkoholmissbrauch gibt also was nun wollen sie grippe opfer retten dann sprengen sie das dreckige labor in wuhan die luft doonlygoodeveryday doge	2
3192	der typ ist doch selbst nur ein fake ebenso dass ganze rki praktikanten im täglichen lügendelirium merkel der anführer allen übels was in d abgeht nicht erst seit nein schon seit eine reine hütchenspieler gang	1
3193	so einen ähnlichen schwachsinn hat sie auch bei amtsantritt von sich gegeben blabla offene diskussion blabla portugal blabla führerschein die bilanz spricht für sich außer dummen sprüchen und patzigen antworten kam da nix niemehrcducsu	1
3194	es ist so zu kotzen was sich mittlerweile alles für ein schmutz unter dem deckmantel mai so alles auf der straße rumtreibt brandner noafd fcknzs fckafd	1
3195	ja das würde ich auch gerne wissen	2
3196	leider nicht nur dieses dämlichen heinis können wir mit ein bisschen guten willen in die ungenutzten flugzeuge setzen aber was machen wir mit unseren eigenen schwachköpfen	1
3197	die mehrheit hat immer recht und diese aussage in deutschland a propos maßnahmen so hart es geht für alle die dahinter stehen mir soll es recht sein	1
3198	ja bei hitler lief alles super ist es das was du sagen willst denke ja	0
3199	sie sprechen von demokratie sie sind ein lügner ein hetzer und ein rassist sie dummer nazi	0
3200	wir sind im kindergaren	2
3201	nichts neues von der rechtspopulistischen afd immer nein und immer dagegen ohne vernünftige gegenvorschläge eure wähler begreifen auch langsam das man mit so einer partei das land nicht vorantreibt sondern ruiniert und teilt afdverfassungsfeindlich afdistnichtnormal	1
3202	bild eh alles nur mongos können net mal atmen ich hoffe die bekommen alle arschkrebs und ebola haltdiefressebild	1
3203	ok dann bitte ein paar beispiele für die nicht vereinzelten strömungen die nicht so sind ich behaupte die gibt es so nicht oder haben quasi kein gewicht in der afd	1
3204	umgekehrt ist die logik falsch nur wegen weidel darauf zu schließen dass die afd kein problem mit homosexualität hat ist an der realität vorbei ständig wird gegen homosexuelle gehetzt glaubst du dass höcke das dulden würde wenn er macht hätte	1
3205	ich würde nach den neuesten daten aus der charite nicht einfach pauschal sagen dass doppelt geimpfte zu geschützt sind ich befürchte dass die deltavariant im bereich der vulnerablen gruppen insbesondere der älteren trotz impfung dennoch hart einschlagen könnte	2
3206	kannst du in würde die risikogruppen auch sterben lassen oder willst du sie isoliert vereinsamt und verlassen verreckt in angst den letzten atemzug nehmen lassen bin für sofortigen rauch verbot von nikotin und alkohol missbrauch außerdem ist krebs scheiße	2
3207	wahnsinn wie demos die links von der mitte kommen niedergeknüppelt werden und wie querdenker demos die rechts von der mitte sind gestreichelt werden von der polizei und das an einem tag wo ein die cdu die grenze zu nazis öffnet durch die nominierung von maaßen niewiedercdu	1
3208	logisch und ich bin auch absolut dafür dass einschränkende maßnahmen hier getroffen werden wegen todesfällen in indien und new york	2
3209	sein argument ist so bräsig von irgendwo muss das virus von außen eingeschleppt worden sein ich kann diesen simplen offensichtlichen lobbyismus zugunsten großer arbeitgeber nicht ertragen wette wochen nach btw hat ein lukratives pöstchen als aufsichtsrat	0
3210	geht man auf die profile der leute die gegen tweets verfassen sieht man lauter impfgegner die auf ihre profilbilder geschossen haben und aufrufen die corona reglungen nicht zu befolgen da wird einem einiges klar kanzlerkandidatin	1
3211	querdenker song deutsch amp deutlich der hon circle klartext wir sagen unsere meinung deutschdeutlich nogreatreset jetzt auf youtube	1
3212	antisemitismus von muslimischen migranten zählt als rechts	1
3213	sahra hier trennen sich unsere wege also meiner mit deinem geh zur afd oder zur cdu grüne fdp npd alle sind geil auf dich nur die linke nicht	2
3214	wer so tief ins greift wie sie darf sich nicht vorwerfen lassen als nazi bezeichnet zu werden und disqualifizieren sie sich automatisch von jeder diskussion aber so viel quatsch wie sie teilen und posten muss man ihnen keine große aufmerksamkeit schenken	0
3215	nur ein kleines beispiel jetzt wird apfelkuchen auch rassistisch	2
3216	ich denke es wird viel lustiger mit baerbock da der unterhaltungswert mit ihr viel höher liegt kobold ist nur ein zeichen grammatikalisch usw wer cdu wählt bekommt baerbock ist nur meine prognose	0
3217	was verstehen sie nicht daran es geht nicht um mann oder frau oder grün sondern darum die backen zu machen wo es vielleicht nicht gerade angemessen ist ein vordiplom nach semestern ohne prüfung und ein ist nun nicht gerade die krönung	0
3218	spd hat immer wiedr versucht sarrazin rauszuwerfen und am ende geschafft grüne haben immer wieder gegen palmer geäußert und und entschieden ein verfahren zu starten union macht sich keine mühe das mindeste zu machen alle sind stumm nichts er ist sogar willkommen merz	1
3219	tja wenn man schon nicht lernt sondern alles als gegeben hinnimmt dann kann man natürlich nur mit bildchen oder daherkommen nicht wahr irgendwie echt witzig wie manche deutsche sich schon wenigstens direkt von selbst zur witzfigur degradieren	1
3220	hui die musterdemokraten vom kdw drohen weil der und zu allesdichtmachen recherchiert und veröffentlicht haben dabei schreien die doch gerne sie würden als presse unter repressionen leiden	1
3221	ahhh versuche immer was über antisemitismus israel zu teilen aber tweete dennoch viel zu viel	2
3222	war das ihr argument ja	0
3223	es geht um die täglich neu positiv getesteten die gestern positiv getesteten sind ja in quarantäne also irrelevant genesene sind keine mehr also auch irrelevant wen wollen sie also als individuum es ist nahezu aussichtslos	1
3224	stumm habe ich sie seit ner weile mach ich bei den realitätsverweigerern meist relativ schnell dann kann ich antworten wenn ich nerven dafür habe und den rest der zeit sollen sie meinetwegen ins nichts brüllen	1
3225	er soll es privat machen wenn er sich repräsentiert hier repräsentiert er deutschland im fußball	0
3226	wissen sie nicht oder verschweigen sie bewusst dass die influenza für kinder sehr viel gefährlicher ist als ich kann mich auch nicht erinnern dass sie aufgrund dessen schonmal die stiko impfempfehlung kritisiert oder die schließung von schulen gefordert hätten	0
3227	bezeichnend wie claptons story hier bagatellisiert wird bis heute wissen wir nicht wie viele an oder mit c gestorben sind aber brav mit maske im lockdown obwohl das virus harmloser ist als eine grippe aber bei folgen der gentherapie rufen die impfjunkies vorerkrankung	1
3228	was ist im mai crew paket deimos outfit styles ladebildschirme battle pass rette die welt deimos als held die ersten monate premium kostenlos für neue spotify mitglieder schnappt es euch bevor es verschwindet	2
3229	wer so gestgefressen an seiner ach so woken dummheit ist hat sich weder mit dem programm noch den zielen der afd beschäftigt den politischen gegner argumentiert ohne hass bekämpfen ja diffamieren nein doch lassen die linken lieber brandflaschen fliegen	1
3230	ohh ein dummer typ der bei trump abgeschaut hat haben sie belege für manipulationen per briefwahl in der vergangenheit	0
3231	oder weil kinder und jugendliche selber denken können und zugang zu medien haben um sich selbst zu informieren so geschehen bei meiner vollständig geimpften tochter	1
3232	was hätten sie denn geantwortet wenn ich den zusatz ein wessi zu sein nicht geschrieben hätte vermutlich das übliche abgedroschene stigmatisierungsprinzip alles nazis außer wir linksgrünen welt und klimaretter	0
3233	rt wer glaubt denn dass die cdu innerhalb kürzester zeit plus macht obwohl die halbe partei korrupt ist merkel die cdu auf links gedreht hat und in der coronakrise in jeglicher sicht versagt hat verarscht euch selber	1
3234	sie nennen keine dinge beim namen und ja indem sie behaupten wir würden im beginnenden faschismus leben erdenken sie sich eine bedrohungslage sie sind offenbar irgendwann mal in ihrer filterblase falsch abgebogen das tut mir leid da hilft auch kein tee	0
3235	ah wir sind mei memes jau toller typ bin ich hast du gut erkannt	0
3236	wurden ja absolut grundgesetzwidrig an ausländer ohne jegliche dt volkszugehörigkeit gg art verteilt deutsche sind diese herren trotzdem nicht	1
3237	mensch mädl macht dich erst einmal schlau bevor du so einen scheiss verbreitest der schuss kann gehörig nach hinten losgehen ist schon klar warum greta nichts wissen will von euch	0
3238	compact gibt keinen millimeter nach die sächsische linkspolitikerin juliane nagel muss sich wegen ihrer kontakte in die gewaltbereite verantworten unsere anklageschrift liegt auf dem tisch denen ham sie wohl ins gehirn geschissen	1
3239	das video solltest du nicht posten hast du nicht gesehen dass es von reitschuster ist also unseriös du solltest nicht die videos vorlogener spinner posten diese arschlöcher versuchen damit nazis zu locken da diese in der regel nicht besonders klug sind glauben sie den quatsch	0
3240	interessant wie viele leute mit einer möglicherweise grünen kanzlerin schon den untergang des doitschen vaterlandes heraufziehen sehen baerbock	0
3241	keine lügen bitte keine unterstellung der pilot hatte die geschilderten probleme und wir sind froh dass ihm bei der notlandung nichts passiert ist die verletzen personen bitten wir vielmals um entschuldigung	0
3242	die roten punkte symbolisieren bedingungslose regierungskonformität die covidmaßnahmen betreffend zusätzlich die abneigung für querdenker und die grünen punkte symbolisieren den berechtigten widerstand gegen die rotpunktler	2
3243	nicht böse sondern einfach aber das geistige steht ihnen äußerst gut frei nach dem motto dumm dümmer afd rechtes widerliches dummes gesindel eben fcknzs fckafd afdrausausdenparlamenten afdverbotjetzt	1
3244	aber ich erwarte mal nicht dass du deine meinung änderst da dein selbstbewusstsein davon abhängt dass du recht hast du hast ja alles durchschaut und du hast die verschwörung aufgedeckt	0
3245	telegram usw und es gibt google da kann man sich aussuchen was man glaubt oder auch nicht jeder kann selbst denken dafür brauche ich keine korrupten politiker	1
3246	ich tagge mal ohne besonderen grund	0
3247	homosexualität ist keine entscheidung sie knalltüte	0
3248	herr maaßen trifft sich mit antisemiten und rassisten hat halt ein geschmäckle eine erwachsen frau göre zunennen lässt sie nicht wirklich in einem besseren licht dastehen was soll der hashtag die die göre rauswerfen wäre doch cancelculture oder	0
3249	aufgestaute wut einiger von merkel s bundesschlägertruppe kraft grundgesetz stell dir vor dir wird grundlos der unterkiefer gebrochen in den usa würde ich den staat auf mehrere milliarden verklagen in deutschland im namen von corona	1
3250	unser literaturmagazin zum mai arbeit mit texten über die arbeit und arbeit in der literatur mehr zur ausgabe siehe auch übrigens abohilft tagderarbeit	2
3251	oh das ist es wieder behinderungen als beleidigungen für schwurbler benutzen nein lejeune ist ein dummes und ncht behindert	0
3252	nein das zeigt einfach wie unzuverlässig diese tests sind aber davon abgesehen kam immernoch kein argument	2
3253	olivgrüne kriegspolitik steht bald ganz oben an der tagesordnung interventionen wo es nur geht dafür müssen menschen in diesem land amp anderswo dann ihr leben lassen für lügen macht amp geopolitische interessen wer diese partei wählt hat sich nie wirklich mit ihr befasst	1
3254	lustig den klimawandel als bescheißen zu betiteln aber schauen wir beim thema beschiss doch mal kurz zur cdu und csu oh	1
3255	heinrich himmler hieß heidrich alles klar oh man wo wart ihr blos als geschichte dran war	0
3256	nein wollte er nicht können wir wirklich nur wiederholen	0
3257	sehr glaubwürdig mai demo friedlich wie immer es kursieren schon filme von der allgemeinen friedfertigkeit also hör mir uff nebenbei behaupten die querdenker auch immer sie könnten den abstand wegen einkesselung nicht halten	1
