	c_text	target
3240	Interessant wie viele Leute mit einer möglicherweise grünen Kanzlerin schon den Untergang des doitschen Vaterlandes heraufziehen sehen Baerbock 	0
3241	Keine Lügen bitte keine Unterstellung Der Pilot hatte die geschilderten Probleme und wir sind froh dass ihm bei der Notlandung nichts passiert ist Die verletzen Personen bitten wir vielmals um Entschuldigung 	0
3242	Die roten Punkte symbolisieren bedingungslose Regierungskonformität die Covidmaßnahmen betreffend zusätzlich die Abneigung für Querdenker und Die grünen Punkte symbolisieren den berechtigten Widerstand gegen die Rotpunktler 	2
3243	Nicht böse sondern einfach Aber das geistige steht Ihnen äußerst gut Frei nach dem Motto dumm dümmer AFD Rechtes widerliches dummes Gesindel eben FCKNZS fckafd AfDrausausdenParlamenten afdverbotjetzt 	1
3244	Aber ich erwarte mal nicht dass du deine Meinung änderst da dein selbstbewusstsein davon abhängt dass du recht hast Du hast ja alles durchschaut und du hast die verschwörung aufgedeckt 	0
3245	telegram usw und es gibt google da kann man sich aussuchen was man glaubt oder auch nicht jeder kann selbst denken dafür brauche ich keine korrupten Politiker 	1
3246	Ich tagge mal ohne besonderen Grund 	0
3247	Homosexualität ist keine Entscheidung Sie Knalltüte 	0
3248	Herr Maaßen trifft sich mit Antisemiten und Rassisten hat halt ein Geschmäckle Eine erwachsen Frau Göre zunennen lässt Sie nicht wirklich in einem besseren Licht dastehen was soll der Hashtag Die Die Göre rauswerfen wäre doch CancelCulture oder 	0
3249	Aufgestaute Wut einiger von Merkel s Bundesschlägertruppe Kraft Grundgesetz Stell Dir vor Dir wird Grundlos der Unterkiefer gebrochen In den USA würde ich den Staat auf mehrere Milliarden verklagen In Deutschland im Namen von Corona 	1
3250	Unser Literaturmagazin zum Mai Arbeit Mit Texten über die Arbeit und Arbeit in der Literatur Mehr zur Ausgabe Siehe auch Übrigens abohilft tagderarbeit 	2
3251	Oh das ist es wieder Behinderungen als Beleidigungen für Schwurbler benutzen Nein Lejeune ist ein dummes und NCHT behindert 	0
3252	Nein das zeigt einfach wie unzuverlässig diese Tests sind Aber davon abgesehen kam immernoch kein Argument 	2
3253	Olivgrüne Kriegspolitik steht bald ganz oben an der Tagesordnung Interventionen wo es nur geht Dafür müssen Menschen in diesem Land amp anderswo dann ihr Leben lassen Für Lügen Macht amp geopolitische Interessen Wer diese Partei wählt hat sich nie wirklich mit ihr befasst 	1
3254	Lustig den Klimawandel als bescheißen zu betiteln Aber schauen wir beim Thema Beschiss doch Mal kurz zur CDU und CSU Oh 	1
3255	Heinrich Himmler hieß Heidrich Alles klar Oh man Wo wart ihr blos als Geschichte dran war 	0
3256	Nein wollte er nicht Können wir wirklich nur wiederholen 	0
3257	Sehr glaubwürdig Mai Demo friedlich wie immer Es kursieren schon Filme von der allgemeinen Friedfertigkeit also hör mir uff Nebenbei behaupten die Querdenker auch immer sie könnten den Abstand wegen Einkesselung nicht halten 	1
3258	Die Welt ist aus den Fugen seit Jahren schon Poschardt ist der nette Türöffner für Inhalte Mag mir trotzdem nicht vorstellen wie Deutschland beschaffen wäre wenn das größte Tabloid der BRD nicht seit wäre 	2
3259	Per PN bekam ich dann noch von der Administratorin irgendwas über nem armen armen AfD Heini der einfach so auf die Fresse bekommen hat Keine Pointe War im übrigen eine Gruppe in der es hauptsächlich um den GMM und einen dazugehörigen größeren Stream heute geht 	0
3260	Klasse Sommer Alle Schulen auf dort keiner Geimpft ausser den Lehrern die ihre Privilegien auch wieder zum Reisen verweden können durch die Decke schiessende Inzidenzen bei den Kids Super Sommer Herr Lauterbach Super Sommer 	0
3261	ist der Beste der der zum jetzigen Zeitpunkt passieren konnte Er gibt der linken Blase von bis und mal richtig kontra Nicht so ein Luschilaschi Typ wie losgehts 	0
3262	Du kennst aber auch Niemanden mit Migrationshintergrund der sowas von sich gibt Richtig Also ist deine Stichmenge wohl ziemlich wertlos Wenn du dich aber mal in öffentlichen Berichten umsiehst merkst du Gibt einige urdeutsche Parallelgesellschaften die so denken 	2
3263	Und die Regenbogenbinde steht nicht für unser Land Das hier jeder jeden lieben darf wie man will Ich denke schon dass es unsere Werte vermittelt 	2
3264	Die lebt in meinem Land Geht gar nicht 	0
3265	Gerade durch die Impfung wird man ja in den kommenden Monaten in der Lage sein tut das jetzt zum Teil schon die Maßnahmen in und Pflegeheimen langsam aufzuheben sodass diese Menschen eben wieder in der Lage sind ohne Isolation zu leben 	1
3266	Ich glaube in diesem Fall würden nicht ausreichen leider Ich glaube die meisten verstehen das schon nur ist das halt eine Frage von Prioritäten Zu dem Argument Verbraucher es gibt Milliarden Leute die keine Verb Unserer Wirtschaftsgüter sind Wie haben die Einfluss 	2
3267	Der Zerstörer heißt Merkel Die FDJ Sekr für Agitprop die aus der konservativen CDU eine linke Kasperlepartei gemacht hat Und linksgrün versiffte Medien die konservative Positionen als rechtsradikal rechtsextrem verleumden Und verblendete Wählee sie nix mehr merken 	1
3268	Danke fürs Durchhalten 	0
3269	Erst hoch gepuscht dann fallen gelassen und zuletzt sind wir froh wenn uns Laschet retten 	0
3270	Ich bin immer überrascht wie viele Leute noch glauben dieser Zustand sei vorübergehend Die Gründe werden vielleicht regional andere sein in D werden wir nahtlos in den ewigen übergehen ODEr WILLsT DU etWA DASs die ERDE STIRBT du KliMANAzI lockdown 	2
3271	Linke demonstrieren für Geld beschimpfen aber Leute die für Freiheit demonstrieren als Nazis verkehrte Welt 	1
3272	Genau Deswegen ist bekanntlich jedes Smartphone so groß wie das Sonnensystem Man kennt es Immer dieses nervige sonnensystemgroße Ding in der Hosentasche weil das Gesetz ja leider Hokuspokus ist 	2
3273	Selten so nen Müll gelesen Hetero Menschen werden dadurch sicher nicht diskriminiert Schlag die Definition des Wortes auf Und idioten wie du dürfen wählen gehen 	0
3274	Neuer Tag selbe HaltDieFresseBild HaltDieFresseSpringerPresse HaltdieFresseReichelt AfDrausausdenParlamenten AfDVerfassungsfeindlich Behaltet euere Kinder zuhause da die Regierung ja eine Durchseuchung frei gegeben hat 	1
3275	Die Menschen die ein Problem damit haben zigtausend Menschen aus purem Egozentrismus qualvoll verrecken zu lassen als zu bezeichnen ist mit Abstand der asozialste Müll den in den letzten Jahren jemand geäußert hat 	1
3276	Warum schüren Sie noch mehr Frust und schlechte Stimmung Ihr nächtlicher Spaziergang dient doch nur dem Zweck Leute anzuheizen und hat absolut nichts mit neutraler Berichterstattung zu tun Ja Ausgangssperre ist doof Aber es geht vorüber wenn sich alle an die Regeln halten 	0
3277	vielleicht nochmal lesen wer fckw patent hatte wann es ausgelaufen wäre wer interesse am verbot hatte und wer patente für neue zugelassene kühlmittel hatte vielleicht war es ein und dieselbe firma ins blaue geraten 	1
3278	In der echten Welt mögen sie mit ihrer These Recht haben dort bekennen sich weniger zur AFD obwohl es mehr sind Merkt man immer an den Umfragen aber Telegram ist da eben etwas anders 	1
3279	Ich werde einen Teufel tun denn weder Söder noch Laschet werden den eingeschlagenen Weg ändern Merz wird es nicht und Maaßen der einzige der etwas ändern könnte auch nicht Wir haben Dank der Lemminge die Wahl zwischen Pest und Cholera 	0
3280	Und zum Feindbild wer sieht denn überall den Erzfeind den nazi Für linke ist ja alles was nicht linksradikal ist nazi Und nazi reicht bei denen ja schon als Argument Selbst beim linken Herrn liefers Die beste kririk rechte finden das gut Sehr intellektuell 	1
3281	Hast du dir mal Bilder der Arktis angesehen So von Gletschern her Oder löst sich das Eis einfach in Luft auf Ich erwarte keine Antwort von dir Das würde deinen Intellekt nämlich überfordern 	0
3282	Neues Gesetz beschlossen Das erwartet Bonn und die Region mit der Bundesnotbremse unglaublich Sonderverhalten Sie sind auf dem richtigen Weg Danke sichereBildung twlz 	2
3283	Ganz klar der gelsenkirchener Stammtisch Glück auf 	1
3284	Gegen diese braune Scheiße mit durch und Maaßen ist die Noafd nur ein feuchter Furtz 	1
3285	Na dann sollteste mal anfangen mit der Vernunft amp die ganze Pandemie hinterfragen covid aktue Atemwegserkrankung 	0
3286	Das Ganze zeigt auf welchem Niveau wir nach Jahren Merkel gelandet sind Dass eine ungezogene ungebildete und als freche Göre rüberkommende Person allen Ernstes als mögliche Bundeskanzlerin gehandelt wird kommt einem vor wie ein böser Traum Aufstehen 	0
3287	Kritische Stimmen sind in Deutschland unter Merkel unerwünscht Statt politische Mündigkeit ist Untertanengehorsam angesagt Hat in Deutschland leider Tradition YouTube ist linksgedreht und dient dem linken Establishment als Erfüllungsmedium 	2
3288	Wenn Erdogan die Präsidentin der EU schon auf Abstand hält wird der Kobold seinen Keller fegen dürfen Wie will die sich in arabischen Ländern Respekt verschaffen 	0
3289	Julian Reichelt hat mit Julius Streicher nicht nur einen Haufen Buchstaben gemeinsam sie haben auch gemeinsam dass sie Buchstaben nur für ekelhafte Hetze missbrauchen HaltDieFresseBild 	1
3290	Ach Paule bitte labbere nicht so ein Blödsinn Kümmere Dich lieber um Dann haste genug zu tun 	0
3291	Das ist wie auf ÖPVN setzten und dann in Berlin Strecken sabotieren 	2
3292	Für diesen vollkommen verblödeten und intelligenzfreien Tweet verleihe ich Ihnen den 	0
3293	Die größten Betrüger unter der Sonne Gottes Abschaum Nazis Kommunisten Betrüger Klima vergifter politischer Dreck der ganz besonderen Art Noch nie habe ich so viel Lügner Bescheißer Kriminelle auf einem Haufen gesehen wie beim GRÜNEN Dreck 	1
3294	Für einen Maschinenbauingenieur bissel deppert gell 	2
3295	Penisbilder und Korruption Krise in der österreichischen Regierung ziemlicher Dreckfink der narzisstische Psycho Rotzlöffel und seine mafiöse korrupte Famiglia klicken die Handschellen 	0
3296	In wirklicher Not hätte man ehemalige Mitarbeiter verpflichtet auf die Personalreserven der Bundewehr zurückgegriffen Es gab keine Überlastung Zumindest nicht mehr als vor Corona 	2
3297	Wie sich hier ausgerechnet diejenigen aufspielen denen der Tod von Menschen im Mittelmeer der Tod von Menschen bei Terrorangriffen und Amokläufen durch Rechtsextreme völlig egal ist ist ekelhaft Ihr seid selbst voller Fehler aber gegen zu hetzen passt ja grad 	1
3298	Es ist ermüdend wenn immer wieder Gegenargumente kommen die längst debunked sind und dann Wissenschaftler sind gekauft als Totschlagargument kommt Es ändert wenig dass man den letzteren selektiv einsetzt zumal im EUParl die Grünen dann plötzlich doch impfskeptisch stimmen 	2
3299	AnneWill hat sich mit dieser Sendung komplett diskreditiert als Talkshow Moderatorin Sie ruiniert auf diese Art jegliche politische Gesprächsrundenkultur Maximal unfähiger und unsouveräner Umgang mit dieser Situation sollte sie nach diesem Versagen zum Teufel jagen 	0
3300	Es hat schon seinen Grund dass Laschet nichts dagegen sagte Die CDU muss halt auch nach rechts wieder integrieren 	1
3301	Sexismus in Worten Es ist ein Mädchen Und da regen sich die Rechten immer noch über die vermeintlich linksliberalen auf Baerbock 	2
3302	Wenn die Regierung Nazis wären würden Sie auf Kosten von Menschenleben Strassen bauen und Land erobern 	1
3303	Wenn du so direkt fragst haben wir Nazis von beidem soviel dass du vor Neid erblassen würdest Auf dämliche Fragen von noch dämlicheren Leuten Antworten So nun spiel bitte weiter an dir rum und nerv ne 	0
3304	Sich nicht mit den gemein machen Sich klar von den Rechtsextremisten die auf diesen Demos mitmarschieren abgrenzen Sachlich argumentieren Was halten Sie davon 	1
3305	Das fragen Sie mal die Regierungsvertreter Jedenfalls steht wohl so im Gesetzestext der Notbremse Auf Nachfrage bei der PK stammelte der zuständige Mitarbeiter nur rum siehe Berichterstattung auf Phoenix 	0
3306	Allein an deiner Aussage merkt man wie gesteuert du bist 	0
3307	Früher galt einmal rigoros Keine politische Instrumentalisierung von Sporteierignissen Und das war gut so Die heutigen Gutmenschen scheinen den bösen Geist von völlig vergessen zu haben 	1
3308	Kriege ich die verschwendet Lebenszeit wieder Also ich seh nur nen eingemuckelten Vollidioten der nicht einen soliden Punkt gegen Frau Baerbock aufbringen kann bis auf die Frau hat keine Regierungserfahrung Das sind einfach min billiger Populismus AfD Schmutz halt 	0
3309	Infektionsschutzgesetz Drecksblatt Spahn Bouffier Bundesnotbremse bundesrat Fingern und so weiter und so fort Eigentlich ist es ein ganzer Saustall 	2
3310	Krisenstab mit Leuten die Ahnung haben Seniore Projektmanager mit Erfahrung ab dem Lockdown hätte er einsetzen müssen aber der hätte es wohl nicht ertragen wenn jemand besser macht wie er lieber pk und steuerbare weiber als sprechpuppen 	0
3311	Wenn Sie sich schon durch Armbinde diskrimiert fühlen haben Sie wahrscheinlich noch ganz andere Probleme 	0
3312	Respekt Du hast da wohl einen sehr guten Weg für dich gefunden Toll 	0
3313	Welcher Lockdown Was darfst du den nicht machen 	0
3314	Dachte früher links heißt einfach Nazis kacke finden und nicht mit Absicht rassistisch sein Dann kam ich auf Twitter hab durch Mutuals amp größere Accounts aus verschiedenen Gruppen neuen Input bekommen und bin so zu einer von diesen nervigen geworden 	1
3315	Ich würde das auch zu dem größten weißen cis Alman sagen wenn er Scheiße labert 	1
3316	AstraZeneca Vaccine gegen prozessbedingt durch verunreinigt Preprint Universitätsklinikum Ulm Department of Gene Therapy Director Stefan Kochanek 	2
3317	Wie soll man das ernst nehmen Bei der AFD reden ständig die Chefs so nicht jemand in der vorletzten Bank Unabhängig was bei anderen Parteien ist wie ist die AFD mit Fliegenschiss Gauland und Ausschwitzen Höcke einzuschätzen Ich denke die meinen das Toternst Oder 	1
3318	Letzten Juni hatte mein Lebensgefährte im Lockdown nen runden Geburtstag gestern würde meine Mama Jahre jung beide hatten sich ihre Ehrentage etwas anders vorgestellt aber sie wollen beide noch ordentlich nachfeiern 	0
3319	Ich denke ja wenn er unerlaubt durch die Fussgängerzone fährt Aber wenn er dann sagt dass war nur eine Aktion um auf die Missstände im Einzelhandel aufmerksam zu machen dann ist das wieder ok Das ist die Greenpiss denke 	1
3320	Sieht der für dich wie jemand aus der ahnung hat für mich ist ziemiak genauso wie die anderen Unionsdeppen Sieht aus wie einer der nichts gutes im Sinn hat außer es hilft ihm selbst und was andere wollen und brauchen ist denen eh scheissegal NieMehrCDUCSU 	1
3321	Nachdem der israelische Terrorstaat Gebiete in Gaza angegriffen und Menschen darunter Kinder ermordet hat Israel begeht Staatsterror Früher oder später alle islamischen Länder werden sich vereinen gegen diese zionistische Tyrannei 	1
3322	Da hat doch sogar der Tagesspiegel Probleme von dem ehrenwerten Minister Auskuenfte zu bekommen Thema zu heikel 	1
3323	Wenn Ihr Pfleger wieder im Zimmer ist fragen Sie ihn ob er Zeit erübrigen kann Sie in das Geheimnis der Kommasetzung einzuweihen 	0
3324	Wo waren Sie als es darum ging in vorausschauender Weise deutlich mehr Impfstoff wie Trump oder Boris Johnson zu bestellen Warum haben Sie damals nicht Alarm geschlagen Dann hätten wir das ganze Problem jetzt nicht 	0
